Date,Tmax_1,Tmin_1,Tavg_1,Depart_1,DewPoint_1,WetBulb_1,Sunrise_1,Sunset_1,CodeSum_1,SnowFall_1,PrecipTotal_1,StnPressure_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,CodeSum_2,PrecipTotal_2,StnPressure_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2
2011-10-09 00:00:00,80,52,66.0,11.0,51,58.0,2011-10-09 05:57:00,2011-10-09 17:20:00,MD,0.0,0.0,29.55,2.8,9,3.8,80,56,68.0,51,58.0,MD,0.0,29.62,3.1,10,3.8
2011-10-10 00:00:00,76,54,65.0,10.0,51,57.0,2011-10-10 05:58:00,2011-10-10 17:19:00,MD,0.0,0.0,29.39,5.2,16,6.0,77,58,68.0,49,58.0,MD,0.0,29.45,5.9,16,6.4
2011-10-11 00:00:00,79,57,68.0,14.0,54,60.0,2011-10-11 05:59:00,2011-10-11 17:17:00,MD,0.0,0.0,29.23,4.1,15,4.9,78,58,68.0,52,59.0,MD,0.0,29.29,3.8,13,4.6
2011-10-12 00:00:00,78,55,67.0,13.0,52,58.0,2011-10-12 06:00:00,2011-10-12 17:15:00,MD,0.0,0.0,29.03,7.0,14,8.1,77,57,67.0,51,58.0,MD,0.0,29.08,6.0,14,6.8
2011-10-13 00:00:00,66,52,59.0,6.0,55,58.0,2011-10-13 06:02:00,2011-10-13 17:14:00,RA BR,0.0,0.28,28.81,4.3,26,7.0,64,52,58.0,55,57.0,RA BR,0.49,28.87,2.8,24,6.0
2011-10-14 00:00:00,62,48,55.0,2.0,41,48.0,2011-10-14 06:03:00,2011-10-14 17:12:00,MD,0.0,0.0,28.9,15.4,28,15.6,61,49,55.0,41,48.0,MD,0.0,28.97,15.1,27,15.3
2011-10-15 00:00:00,62,47,55.0,2.0,36,46.0,2011-10-15 06:04:00,2011-10-15 17:11:00,MD,0.0,0.0,29.1,14.8,27,15.3,61,47,54.0,36,46.0,MD,0.0,29.18,14.9,26,15.1
2011-10-16 00:00:00,62,48,55.0,3.0,39,46.0,2011-10-16 06:05:00,2011-10-16 17:09:00,RA,0.0,0.17,29.08,7.4,28,8.5,60,46,53.0,39,46.0,RA,0.12,29.15,6.7,26,8.1
2011-10-17 00:00:00,59,41,50.0,-2.0,33,42.0,2011-10-17 06:06:00,2011-10-17 17:07:00,MD,0.0,0.0,29.11,10.2,26,10.4,57,40,49.0,33,42.0,MD,0.0,29.18,11.2,25,11.3
2011-10-18 00:00:00,54,41,48.0,-3.0,37,43.0,2011-10-18 06:07:00,2011-10-18 17:06:00,RA,0.0,0.06,29.09,6.4,1,8.5,54,40,47.0,38,43.0,RA DZ BR,0.02,29.15,5.3,36,7.2
2011-10-19 00:00:00,49,44,47.0,-4.0,40,44.0,2011-10-19 06:08:00,2011-10-19 17:04:00,RA BR,0.0,0.85,28.93,17.1,36,18.0,49,44,47.0,41,44.0,RA BR,0.84,28.97,19.6,1,19.9
2011-10-20 00:00:00,47,43,45.0,-5.0,37,42.0,2011-10-20 06:10:00,2011-10-20 17:03:00,RA,0.0,0.08,29.0,15.8,32,16.1,46,42,44.0,38,42.0,RA,0.07,29.05,14.4,31,14.9
2011-10-21 00:00:00,55,38,47.0,-3.0,34,41.0,2011-10-21 06:11:00,2011-10-21 17:01:00,MD,0.0,0.0,29.32,4.6,29,5.4,54,37,46.0,34,41.0,MD,0.0,29.39,4.3,28,5.7
2011-10-22 00:00:00,66,34,50.0,0.0,37,44.0,2011-10-22 06:12:00,2011-10-22 17:00:00,MD,0.0,0.0,29.28,3.2,23,3.7,66,38,52.0,37,45.0,MD,0.0,29.35,3.7,21,3.9
2011-10-23 00:00:00,68,38,53.0,4.0,41,48.0,2011-10-23 06:13:00,2011-10-23 16:58:00,TSRA RA BR,0.0,0.2,29.19,6.1,22,6.9,67,41,54.0,42,49.0,TSRA RA,0.22,29.25,5.9,23,6.9
2011-10-24 00:00:00,63,45,54.0,5.0,39,46.0,2011-10-24 06:14:00,2011-10-24 16:57:00,MD,0.0,0.0,29.34,5.7,28,7.3,63,45,54.0,39,47.0,RA,0.06,29.41,5.0,27,7.1
2011-10-25 00:00:00,74,45,60.0,12.0,46,53.0,2011-10-25 06:16:00,2011-10-25 16:56:00,RA,0.0,0.02,29.11,7.6,19,11.9,74,49,62.0,45,53.0,TS TSRA BR,0.13,29.19,9.0,19,10.8
2011-10-26 00:00:00,53,47,50.0,2.0,42,46.0,2011-10-26 06:17:00,2011-10-26 16:54:00,MD,0.0,0.0,29.19,12.4,36,12.6,54,47,51.0,42,46.0,BR,0.0,29.24,13.9,36,14.2
2011-10-27 00:00:00,53,39,46.0,-2.0,37,42.0,2011-10-27 06:18:00,2011-10-27 16:53:00,RA,0.0,0.12,29.34,3.6,35,5.8,51,38,45.0,38,42.0,RA BR,0.16,29.4,3.5,1,6.9
2011-10-28 00:00:00,55,35,45.0,-2.0,33,40.0,2011-10-28 06:19:00,2011-10-28 16:51:00,MD,0.0,0.03,29.36,4.9,22,5.6,54,36,45.0,32,40.0,MD,0.0,29.43,5.2,21,5.7
2011-10-29 00:00:00,55,34,45.0,-2.0,30,38.0,2011-10-29 06:20:00,2011-10-29 16:50:00,MD,0.0,0.0,29.34,4.6,28,5.2,54,36,45.0,29,38.0,MD,0.0,29.4,3.8,26,4.8
2011-10-30 00:00:00,57,33,45.0,-1.0,36,41.0,2011-10-30 06:22:00,2011-10-30 16:49:00,RA BR,0.0,0.17,29.27,10.6,19,11.1,57,37,47.0,34,42.0,RA,0.11,29.34,10.6,19,11.2
2011-10-31 00:00:00,53,36,45.0,-1.0,36,40.0,2011-10-31 06:23:00,2011-10-31 16:47:00,BR,0.0,0.0,29.34,3.9,25,4.8,53,39,46.0,35,41.0,BR,0.0,29.41,4.4,24,5.1
2012-05-01 00:00:00,65,49,57.0,4.0,52,55.0,2012-05-01 04:48:00,2012-05-01 18:49:00,RA BR HZ,0.0,0.09,29.18,6.2,12,7.7,64,52,58.0,53,56.0,RA BR HZ,0.32,29.24,5.5,12,6.3
2012-05-02 00:00:00,80,58,69.0,15.0,60,64.0,2012-05-02 04:47:00,2012-05-02 18:50:00,FG+ BR,0.0,0.0,29.12,8.1,21,10.1,78,60,69.0,60,64.0,BR,0.001,29.19,7.5,20,9.6
2012-05-03 00:00:00,86,66,76.0,22.0,65,69.0,2012-05-03 04:46:00,2012-05-03 18:51:00,TS TSRA,0.01,1.34,29.16,10.8,21,12.0,86,69,78.0,64,69.0,TSRA RA BR VCTS,0.07,29.23,12.8,21,13.3
2012-05-04 00:00:00,73,55,64.0,10.0,55,58.0,2012-05-04 04:44:00,2012-05-04 18:52:00,TSRA BR HZ,0.0,0.28,29.23,5.2,5,9.2,72,51,62.0,55,58.0,TSRA BR HZ,0.28,29.28,6.8,2,10.0
2012-05-05 00:00:00,60,52,56.0,1.0,52,54.0,2012-05-05 04:43:00,2012-05-05 18:53:00,RA BR HZ,0.0,0.001,29.29,8.0,4,8.3,63,53,58.0,54,56.0,BR HZ,0.0,29.34,7.4,2,7.7
2012-05-06 00:00:00,70,51,61.0,6.0,53,56.0,2012-05-06 04:42:00,2012-05-06 18:55:00,TS TSRA RA BR,0.0,0.8,29.22,5.0,6,8.5,73,54,64.0,54,57.0,TSRA BR,0.4,29.27,3.4,6,7.2
2012-05-07 00:00:00,64,52,58.0,3.0,55,57.0,2012-05-07 04:41:00,2012-05-07 18:56:00,TSRA RA FG+ FG BR HZ,0.0,0.47,29.15,2.3,34,5.4,61,54,58.0,56,57.0,TSRA RA FG+ FG BR,0.59,29.2,1.4,5,5.1
2012-05-08 00:00:00,70,52,61.0,5.0,45,53.0,2012-05-08 04:39:00,2012-05-08 18:57:00,BR,0.0,0.0,29.13,8.3,28,8.9,70,51,61.0,45,53.0,FG+,0.01,29.2,8.4,27,8.9
2012-05-09 00:00:00,60,47,54.0,-2.0,43,49.0,2012-05-09 04:38:00,2012-05-09 18:58:00,RA,0.0,0.06,29.2,4.2,1,7.6,60,46,53.0,43,48.0,MD,0.001,29.26,3.9,36,7.8
2012-05-10 00:00:00,67,46,57.0,1.0,34,46.0,2012-05-10 04:37:00,2012-05-10 18:59:00,MD,0.0,0.0,29.29,3.2,5,7.5,65,45,55.0,33,46.0,MD,0.0,29.35,2.8,4,5.9
2012-05-11 00:00:00,78,43,61.0,4.0,40,52.0,2012-05-11 04:36:00,2012-05-11 19:00:00,MD,0.0,0.0,29.36,9.3,20,9.5,78,48,63.0,38,52.0,MD,0.0,29.44,9.3,20,9.8
2012-05-12 00:00:00,69,53,61.0,4.0,42,51.0,2012-05-12 04:35:00,2012-05-12 19:01:00,RA,0.0,0.03,29.51,5.7,3,9.3,67,51,59.0,45,51.0,TSRA RA,0.25,29.57,5.4,2,8.8
2012-05-13 00:00:00,72,50,61.0,3.0,31,48.0,2012-05-13 04:34:00,2012-05-13 19:02:00,MD,0.0,0.0,29.45,7.4,4,7.8,69,53,61.0,33,48.0,MD,0.0,29.51,8.4,2,9.1
2012-05-14 00:00:00,82,43,63.0,5.0,36,51.0,2012-05-14 04:33:00,2012-05-14 19:03:00,MD,0.0,0.0,29.31,2.5,19,5.2,78,46,62.0,36,51.0,MD,0.0,29.38,1.8,14,4.5
2012-05-15 00:00:00,86,57,72.0,14.0,45,57.0,2012-05-15 04:32:00,2012-05-15 19:04:00,TS RA,0.0,0.05,29.18,6.9,25,12.6,84,56,70.0,44,56.0,RA,0.001,29.24,9.1,24,11.8
2012-05-16 00:00:00,65,50,58.0,-1.0,33,46.0,2012-05-16 04:31:00,2012-05-16 19:05:00,MD,0.0,0.0,29.38,9.6,5,10.5,63,52,58.0,33,46.0,MD,0.0,29.44,11.6,4,12.6
2012-05-17 00:00:00,74,45,60.0,1.0,39,50.0,2012-05-17 04:30:00,2012-05-17 19:06:00,MD,0.0,0.0,29.38,5.3,11,5.8,71,49,60.0,40,51.0,MD,0.0,29.44,5.3,11,6.1
2012-05-18 00:00:00,85,53,69.0,9.0,41,54.0,2012-05-18 04:29:00,2012-05-18 19:07:00,MD,0.0,0.0,29.29,8.7,16,9.2,85,57,71.0,38,54.0,MD,0.0,29.36,7.4,15,8.4
2012-05-19 00:00:00,92,59,76.0,16.0,53,62.0,2012-05-19 04:28:00,2012-05-19 19:08:00,MD,0.0,0.0,29.29,8.2,17,9.1,91,64,78.0,52,62.0,MD,0.0,29.35,7.3,16,8.6
2012-05-20 00:00:00,93,65,79.0,18.0,57,65.0,2012-05-20 04:27:00,2012-05-20 19:09:00,TSRA RA,0.0,0.14,29.28,8.2,22,11.6,92,65,79.0,57,65.0,TSRA RA,0.14,29.34,9.4,21,10.9
2012-05-21 00:00:00,67,54,61.0,0.0,44,52.0,2012-05-21 04:26:00,2012-05-21 19:10:00,MD,0.0,0.0,29.39,11.6,1,12.6,65,54,60.0,44,52.0,MD,0.0,29.44,12.5,36,13.6
2012-05-22 00:00:00,71,50,61.0,0.0,41,51.0,2012-05-22 04:25:00,2012-05-22 19:11:00,MD,0.0,0.0,29.28,6.1,5,7.2,68,49,59.0,42,51.0,MD,0.0,29.34,5.9,4,7.9
2012-05-23 00:00:00,82,47,65.0,4.0,42,54.0,2012-05-23 04:25:00,2012-05-23 19:12:00,MD,0.0,0.0,29.1,6.6,16,6.9,82,49,66.0,41,54.0,MD,0.0,29.16,5.9,16,6.6
2012-05-24 00:00:00,90,64,77.0,15.0,53,63.0,2012-05-24 04:24:00,2012-05-24 19:13:00,MD,0.0,0.0,28.97,17.5,18,17.7,90,67,79.0,52,63.0,MD,0.0,29.04,15.1,18,15.2
2012-05-25 00:00:00,83,65,74.0,12.0,49,59.0,2012-05-25 04:23:00,2012-05-25 19:14:00,MD,0.0,0.0,29.31,3.4,3,10.0,80,67,74.0,49,59.0,MD,0.0,29.36,4.3,5,10.8
2012-05-26 00:00:00,86,60,73.0,11.0,54,61.0,2012-05-26 04:22:00,2012-05-26 19:15:00,RA,0.0,0.001,29.37,9.6,7,11.2,82,63,73.0,54,62.0,MD,0.0,29.41,10.4,7,11.3
2012-05-27 00:00:00,97,70,84.0,22.0,59,68.0,2012-05-27 04:22:00,2012-05-27 19:16:00,MD,0.0,0.0,29.16,8.7,18,10.1,97,73,85.0,58,68.0,MD,0.0,29.23,9.4,18,10.7
2012-05-28 00:00:00,95,77,86.0,23.0,60,69.0,2012-05-28 04:21:00,2012-05-28 19:16:00,MD,0.0,0.001,29.03,13.4,22,14.0,94,74,84.0,60,68.0,RA,0.02,29.1,14.2,22,14.9
2012-05-29 00:00:00,85,61,73.0,9.0,46,59.0,2012-05-29 04:21:00,2012-05-29 19:17:00,MD,0.0,0.0,29.1,11.1,28,12.2,85,64,75.0,45,59.0,MD,0.001,29.16,10.2,28,11.5
2012-05-30 00:00:00,70,53,62.0,-2.0,46,53.0,2012-05-30 04:20:00,2012-05-30 19:18:00,MD,0.0,0.0,29.22,5.4,36,9.6,69,53,61.0,46,53.0,MD,0.0,29.28,5.9,36,10.4
2012-05-31 00:00:00,54,47,51.0,-13.0,45,48.0,2012-05-31 04:20:00,2012-05-31 19:19:00,RA BR,0.0,1.12,29.2,10.3,4,11.0,55,49,52.0,45,48.0,RA BR,0.97,29.25,12.4,3,13.0
2012-06-01 00:00:00,65,49,57.0,-7.0,43,49.0,2012-06-01 04:19:00,2012-06-01 19:20:00,RA,0.0,0.01,29.07,7.3,36,9.9,64,49,57.0,44,49.0,RA BR,0.03,29.12,9.0,36,10.8
2012-06-02 00:00:00,76,49,63.0,-1.0,46,55.0,2012-06-02 04:19:00,2012-06-02 19:20:00,MD,0.0,0.0,29.03,10.6,26,10.8,74,49,62.0,47,55.0,MD,0.0,29.1,11.7,25,12.2
2012-06-03 00:00:00,81,57,69.0,5.0,48,58.0,2012-06-03 04:18:00,2012-06-03 19:21:00,MD,0.0,0.001,29.1,9.5,28,9.7,80,56,68.0,48,58.0,MD,0.001,29.16,8.6,27,9.5
2012-06-04 00:00:00,75,59,67.0,3.0,47,56.0,2012-06-04 04:18:00,2012-06-04 19:22:00,MD,0.0,0.001,29.18,7.5,4,8.2,74,59,67.0,47,56.0,MD,0.0,29.24,7.9,2,9.1
2012-06-05 00:00:00,70,57,64.0,-1.0,49,56.0,2012-06-05 04:17:00,2012-06-05 19:23:00,MD,0.0,0.0,29.29,8.9,4,9.2,69,57,63.0,49,56.0,MD,0.0,29.35,9.6,3,10.1
2012-06-06 00:00:00,76,52,64.0,-2.0,46,55.0,2012-06-06 04:17:00,2012-06-06 19:23:00,MD,0.0,0.0,29.36,6.2,4,6.5,74,56,65.0,47,56.0,MD,0.0,29.41,5.7,3,6.0
2012-06-07 00:00:00,82,54,68.0,2.0,44,56.0,2012-06-07 04:17:00,2012-06-07 19:24:00,MD,0.0,0.0,29.38,2.2,10,4.5,78,54,66.0,45,56.0,MD,0.0,29.43,3.3,9,6.0
2012-06-08 00:00:00,88,54,71.0,5.0,49,60.0,2012-06-08 04:17:00,2012-06-08 19:25:00,MD,0.0,0.0,29.26,7.2,25,7.7,87,59,73.0,48,60.0,MD,0.0,29.33,6.6,23,7.2
2012-06-09 00:00:00,90,65,78.0,12.0,50,62.0,2012-06-09 04:16:00,2012-06-09 19:25:00,MD,0.0,0.0,29.18,9.3,22,10.1,89,66,78.0,50,62.0,MD,0.0,29.24,9.4,22,10.4
2012-06-10 00:00:00,93,67,80.0,13.0,56,66.0,2012-06-10 04:16:00,2012-06-10 19:26:00,MD,0.0,0.0,29.2,11.9,19,12.3,92,71,82.0,55,65.0,MD,0.0,29.26,10.4,18,10.8
2012-06-11 00:00:00,90,70,80.0,13.0,62,68.0,2012-06-11 04:16:00,2012-06-11 19:26:00,RA,0.0,0.001,29.12,8.9,23,11.1,90,72,81.0,63,69.0,MD,0.0,29.18,9.4,22,11.1
2012-06-12 00:00:00,78,59,69.0,1.0,46,57.0,2012-06-12 04:16:00,2012-06-12 19:27:00,MD,0.0,0.0,29.34,7.0,33,10.5,77,62,70.0,47,57.0,MD,0.0,29.39,6.0,34,10.9
2012-06-13 00:00:00,72,54,63.0,-5.0,45,55.0,2012-06-13 04:16:00,2012-06-13 19:27:00,MD,0.0,0.0,29.43,7.2,8,7.5,71,57,64.0,45,55.0,MD,0.0,29.49,8.3,8,8.4
2012-06-14 00:00:00,87,56,72.0,4.0,48,59.0,2012-06-14 04:16:00,2012-06-14 19:28:00,MD,0.0,0.0,29.34,7.9,13,9.0,86,60,73.0,48,59.0,MD,0.0,29.41,7.3,12,8.4
2012-06-15 00:00:00,94,59,77.0,9.0,49,62.0,2012-06-15 04:16:00,2012-06-15 19:28:00,MD,0.0,0.0,29.33,8.2,16,9.7,93,67,80.0,48,61.0,MD,0.0,29.39,7.4,15,8.6
2012-06-16 00:00:00,94,69,82.0,13.0,60,68.0,2012-06-16 04:16:00,2012-06-16 19:29:00,RA BR,0.0,0.31,29.23,10.0,20,11.3,94,69,82.0,60,68.0,RA BR,0.38,29.29,11.9,19,12.7
2012-06-17 00:00:00,87,69,78.0,9.0,59,66.0,2012-06-17 04:16:00,2012-06-17 19:29:00,RA BR,0.0,0.11,29.13,5.7,23,7.1,85,68,77.0,59,66.0,RA BR,0.15,29.19,5.3,23,7.8
2012-06-18 00:00:00,94,69,82.0,12.0,65,71.0,2012-06-18 04:16:00,2012-06-18 19:29:00,MD,0.0,0.0,29.03,16.8,21,17.2,92,72,82.0,65,71.0,MD,0.0,29.1,16.9,21,17.3
2012-06-19 00:00:00,95,78,87.0,17.0,65,72.0,2012-06-19 04:16:00,2012-06-19 19:30:00,MD,0.0,0.0,29.21,14.9,21,15.5,94,75,85.0,65,71.0,MD,0.0,29.28,13.6,20,13.9
2012-06-20 00:00:00,95,77,86.0,16.0,62,71.0,2012-06-20 04:16:00,2012-06-20 19:30:00,MD,0.0,0.0,29.22,15.2,21,15.4,93,76,85.0,62,70.0,MD,0.0,29.29,14.8,20,15.0
2012-06-21 00:00:00,85,70,78.0,8.0,59,66.0,2012-06-21 04:16:00,2012-06-21 19:30:00,RA,0.0,0.01,29.21,7.5,27,9.8,83,70,77.0,60,67.0,MD,0.03,29.26,7.2,26,9.4
2012-06-22 00:00:00,87,64,76.0,6.0,52,62.0,2012-06-22 04:17:00,2012-06-22 19:31:00,MD,0.0,0.0,29.26,2.6,34,6.6,83,63,73.0,52,62.0,MD,0.0,29.32,1.7,5,5.4
2012-06-23 00:00:00,87,62,75.0,5.0,55,64.0,2012-06-23 04:17:00,2012-06-23 19:31:00,MD,0.0,0.0,29.28,3.2,8,5.7,86,63,75.0,55,63.0,MD,0.0,29.34,3.0,8,4.8
2012-06-24 00:00:00,94,65,80.0,9.0,57,65.0,2012-06-24 04:17:00,2012-06-24 19:31:00,MD,0.0,0.0,29.25,3.1,4,7.0,92,70,81.0,58,66.0,MD,0.0,29.29,1.7,3,8.2
2012-06-25 00:00:00,76,60,68.0,-3.0,49,58.0,2012-06-25 04:17:00,2012-06-25 19:31:00,MD,0.0,0.0,29.35,13.6,4,14.0,74,63,69.0,48,58.0,MD,0.0,29.4,15.4,3,15.7
2012-06-26 00:00:00,83,56,70.0,-1.0,50,59.0,2012-06-26 04:18:00,2012-06-26 19:31:00,MD,0.0,0.0,29.27,3.5,9,4.9,81,63,72.0,51,60.0,MD,0.0,29.33,5.6,9,6.7
2012-06-27 00:00:00,92,57,75.0,4.0,51,63.0,2012-06-27 04:18:00,2012-06-27 19:31:00,MD,0.0,0.0,29.13,12.1,20,12.4,90,64,77.0,51,63.0,MD,0.0,29.21,11.3,20,11.6
2012-06-28 00:00:00,100,76,88.0,17.0,69,74.0,2012-06-28 04:19:00,2012-06-28 19:31:00,TSRA HZ,0.0,0.04,29.08,6.4,26,8.4,101,77,89.0,68,74.0,TSRA,0.16,29.14,8.4,25,11.2
2012-06-29 00:00:00,88,69,79.0,8.0,61,67.0,2012-06-29 04:19:00,2012-06-29 19:31:00,TS TSRA RA,0.0,0.42,29.16,2.4,4,6.9,88,70,79.0,62,69.0,TSRA RA BR HZ,0.28,29.21,1.8,35,8.3
2012-06-30 00:00:00,92,69,81.0,9.0,67,72.0,2012-06-30 04:19:00,2012-06-30 19:31:00,MD,0.0,0.0,29.11,6.0,24,6.6,89,70,80.0,68,72.0,MD,0.001,29.17,6.9,23,7.4
2012-07-01 00:00:00,91,68,80.0,8.0,67,71.0,2012-07-01 04:20:00,2012-07-01 19:31:00,MD,0.0,0.001,29.23,3.1,23,5.4,90,66,78.0,68,72.0,TSRA RA,0.56,29.29,2.8,22,5.6
2012-07-02 00:00:00,98,71,85.0,13.0,69,74.0,2012-07-02 04:20:00,2012-07-02 19:31:00,BR HZ,0.0,0.0,29.21,4.4,23,5.2,97,74,86.0,69,74.0,MD,0.0,29.28,5.8,23,6.3
2012-07-03 00:00:00,96,77,87.0,15.0,67,74.0,2012-07-03 04:21:00,2012-07-03 19:31:00,MD,0.0,0.0,29.13,9.4,25,9.9,95,77,86.0,67,73.0,MD,0.0,29.2,9.7,23,10.1
2012-07-04 00:00:00,102,79,91.0,19.0,68,75.0,2012-07-04 04:22:00,2012-07-04 19:30:00,MD,0.0,0.0,29.15,9.4,25,9.6,101,80,91.0,68,75.0,MD,0.0,29.21,8.2,25,8.9
2012-07-05 00:00:00,103,79,91.0,19.0,69,75.0,2012-07-05 04:22:00,2012-07-05 19:30:00,TSRA,0.0,0.28,29.2,5.5,24,7.5,102,79,91.0,68,75.0,RA,0.001,29.25,4.1,26,7.0
2012-07-06 00:00:00,103,82,93.0,21.0,71,77.0,2012-07-06 04:23:00,2012-07-06 19:30:00,MD,0.0,0.0,29.21,6.5,27,7.3,104,83,94.0,71,77.0,MD,0.0,29.27,4.9,28,6.9
2012-07-07 00:00:00,98,73,86.0,14.0,67,72.0,2012-07-07 04:23:00,2012-07-07 19:30:00,MD,0.0,0.0,29.26,7.9,2,11.9,98,74,86.0,68,73.0,MD,0.0,29.32,7.6,1,10.8
2012-07-08 00:00:00,85,68,77.0,4.0,56,65.0,2012-07-08 04:24:00,2012-07-08 19:29:00,MD,0.0,0.0,29.34,11.3,3,11.5,85,74,80.0,56,65.0,MD,0.0,29.39,12.7,3,13.1
2012-07-09 00:00:00,91,66,79.0,6.0,57,65.0,2012-07-09 04:25:00,2012-07-09 19:29:00,MD,0.0,0.0,29.33,4.7,5,6.8,88,68,78.0,59,66.0,MD,0.0,29.38,4.9,6,6.9
2012-07-10 00:00:00,83,67,75.0,2.0,55,64.0,2012-07-10 04:25:00,2012-07-10 19:29:00,MD,0.0,0.0,29.39,9.9,4,10.1,82,71,77.0,56,64.0,MD,0.0,29.44,10.8,4,11.1
2012-07-11 00:00:00,87,64,76.0,3.0,57,65.0,2012-07-11 04:26:00,2012-07-11 19:28:00,MD,0.0,0.0,29.39,5.8,9,8.1,86,69,78.0,57,65.0,MD,0.0,29.44,7.3,8,8.8
2012-07-12 00:00:00,91,66,79.0,6.0,54,65.0,2012-07-12 04:27:00,2012-07-12 19:28:00,MD,0.0,0.0,29.35,6.4,11,8.0,90,71,81.0,53,64.0,MD,0.0,29.41,8.1,11,9.4
2012-07-13 00:00:00,93,70,82.0,9.0,63,69.0,2012-07-13 04:28:00,2012-07-13 19:27:00,TS TSRA RA BR,0.0,0.28,29.31,3.4,15,6.2,93,73,83.0,63,69.0,TSRA,0.001,29.37,3.2,13,6.6
2012-07-14 00:00:00,90,70,80.0,7.0,65,70.0,2012-07-14 04:28:00,2012-07-14 19:27:00,MD,0.0,0.001,29.3,2.0,25,6.4,89,71,80.0,66,70.0,HZ,0.001,29.36,1.1,22,4.9
2012-07-15 00:00:00,95,71,83.0,9.0,66,71.0,2012-07-15 04:29:00,2012-07-15 19:26:00,MD,0.0,0.0,29.29,2.2,27,7.4,95,70,83.0,66,72.0,MD,0.0,29.35,2.1,21,6.8
2012-07-16 00:00:00,97,72,85.0,11.0,66,72.0,2012-07-16 04:30:00,2012-07-16 19:25:00,MD,0.0,0.0,29.19,7.1,24,7.6,98,77,88.0,65,73.0,MD,0.0,29.25,8.6,23,9.2
2012-07-17 00:00:00,99,79,89.0,15.0,67,74.0,2012-07-17 04:31:00,2012-07-17 19:25:00,MD,0.0,0.0,29.13,8.6,26,9.8,99,80,90.0,66,74.0,MD,0.0,29.18,8.9,25,9.4
2012-07-18 00:00:00,94,72,83.0,9.0,71,74.0,2012-07-18 04:32:00,2012-07-18 19:24:00,TS TSRA RA BR,0.0,0.85,29.18,6.0,6,8.3,91,71,81.0,71,74.0,TSRA BR SQ,0.55,29.24,5.3,2,9.2
2012-07-19 00:00:00,83,71,77.0,3.0,70,72.0,2012-07-19 04:33:00,2012-07-19 19:23:00,TSRA RA BR,0.0,0.8,29.2,5.2,4,10.9,85,70,78.0,70,72.0,TSRA RA,0.89,29.24,4.0,5,9.6
2012-07-20 00:00:00,81,68,75.0,1.0,59,65.0,2012-07-20 04:33:00,2012-07-20 19:23:00,MD,0.0,0.0,29.34,9.5,4,10.1,82,69,76.0,61,66.0,DZ,0.001,29.39,10.4,4,11.1
2012-07-21 00:00:00,87,65,76.0,2.0,63,69.0,2012-07-21 04:34:00,2012-07-21 19:22:00,MD,0.0,0.0,29.34,4.3,24,4.9,89,69,79.0,63,69.0,MD,0.0,29.39,3.4,26,4.3
2012-07-22 00:00:00,89,68,79.0,5.0,66,70.0,2012-07-22 04:35:00,2012-07-22 19:21:00,MD,0.0,0.001,29.31,5.9,21,6.4,90,75,83.0,65,71.0,MD,0.01,29.38,5.9,20,6.5
2012-07-23 00:00:00,97,81,89.0,15.0,68,74.0,2012-07-23 04:36:00,2012-07-23 19:20:00,RA,0.0,0.001,29.2,9.8,24,10.5,98,81,90.0,67,74.0,MD,0.01,29.26,10.0,24,10.8
2012-07-24 00:00:00,84,69,77.0,3.0,65,70.0,2012-07-24 04:37:00,2012-07-24 19:19:00,TSRA RA,0.0,0.54,29.24,6.6,5,7.8,88,71,80.0,66,71.0,TSRA RA BR,0.37,29.31,5.6,4,7.4
2012-07-25 00:00:00,99,70,85.0,11.0,67,73.0,2012-07-25 04:38:00,2012-07-25 19:18:00,RA,0.0,0.01,28.99,9.3,20,12.2,101,74,88.0,67,73.0,MD,0.0,29.05,9.3,20,12.0
2012-07-26 00:00:00,89,69,79.0,5.0,69,72.0,2012-07-26 04:39:00,2012-07-26 19:18:00,TSRA RA,0.0,0.71,29.0,6.4,25,9.1,89,72,81.0,69,73.0,MD,0.07,29.06,6.0,24,8.8
2012-07-27 00:00:00,86,66,76.0,2.0,64,68.0,2012-07-27 04:40:00,2012-07-27 19:17:00,MD,0.0,0.03,29.17,5.4,34,8.6,87,70,79.0,64,69.0,MD,0.01,29.22,4.7,31,8.9
2012-07-28 00:00:00,82,67,75.0,1.0,60,66.0,2012-07-28 04:41:00,2012-07-28 19:16:00,MD,0.0,0.0,29.38,6.2,6,7.9,83,71,77.0,60,66.0,MD,0.0,29.43,7.1,5,8.8
2012-07-29 00:00:00,85,63,74.0,0.0,59,66.0,2012-07-29 04:42:00,2012-07-29 19:15:00,RA,0.0,0.001,29.31,4.4,15,5.5,88,68,78.0,58,66.0,MD,0.0,29.36,4.6,14,6.1
2012-07-30 00:00:00,92,69,81.0,7.0,62,69.0,2012-07-30 04:43:00,2012-07-30 19:14:00,MD,0.0,0.0,29.19,5.7,21,7.0,93,74,84.0,61,69.0,MD,0.0,29.24,6.3,20,7.4
2012-07-31 00:00:00,85,68,77.0,3.0,65,69.0,2012-07-31 04:44:00,2012-07-31 19:13:00,MD,0.0,0.16,29.21,4.2,6,7.0,86,71,79.0,65,70.0,TSRA,0.17,29.26,4.0,4,8.0
